"GEOID","ls","p","borough","income"
"36047012901",0.192795221979177,0.000304267254180398,"Brooklyn",232530
"36047012902",0.099833679023347,0.000342619249521844,"Brooklyn",148438
"36047013000",0.180382804331995,0.000572124386201195,"Brooklyn",80246
"36047013100",0.225563412887157,0.000406822431596607,"Brooklyn",134479
"36047013200",0.401723386048197,0.000295164723640498,"Brooklyn",93750
"36047013300",0.405166089558855,0.000531466416456307,"Brooklyn",213227
"36047013400",0.251205756198056,0.000517023734666332,"Brooklyn",108654
"36047013500",0.397047333014449,0.000450514578188128,"Brooklyn",210667
"36047013600",0.340787859181728,0.000470418778302043,"Brooklyn",104191
"36047013700",0.225840969280894,0.00040779336818753,"Brooklyn",158594
"36047013800",0.307542363705335,0.000429396707335559,"Brooklyn",93117
"36047013900",0.250040192754163,0.00038279175097127,"Brooklyn",163125
"36047014000",0.509255321066239,0.000222101745173565,"Brooklyn",55250
"36047014101",0.262611605608425,0.000127556794632468,"Brooklyn",142750
"36047014102",0.237823572129554,0.000206081291423341,"Brooklyn",127768
"36047014200",0.200157054915623,0.000379514839976906,"Brooklyn",80476
"36047014300",0.165134496362558,0.000432066782960597,"Brooklyn",122344
"36047014500",0.303483985202929,0.000491415282080746,"Brooklyn",112596
"36047014700",0.462192629581599,0.000250744374605785,"Brooklyn",133194
"36047014800",0.35505779629311,0.000145883222786134,"Brooklyn",71250
"36047014901",0.407723885915293,0.000186419825457156,"Brooklyn",143859
"36047014902",0.383323930345803,0.000501852850433165,"Brooklyn",142625
"36047015000",0.381370482946396,0.000201712076764189,"Brooklyn",78235
"36047015100",0.565934605742145,0.000476608499069175,"Brooklyn",192411
"36047015200",0.181112290446825,0.000318952670118104,"Brooklyn",87667
"36047015300",0.381767096222113,0.00030499545662359,"Brooklyn",138182
"36047015500",0.467481617883376,0.000418959138983141,"Brooklyn",215583
"36047015700",0.320318471093439,0.000574551727678502,"Brooklyn",186686
"36047015900",0.429572579063912,0.000592514054610571,"Brooklyn",203936
"36047016000",0.16149506597687,0.000527946771314212,"Brooklyn",96411
"36047016100",0.240575172981115,0.000428061669523041,"Brooklyn",168594
"36047016200",0.200644865033826,0.000266764828356009,"Brooklyn",87446
"36047016300",0.290714759973103,0.000459617108728028,"Brooklyn",145481
"36047016400",0.215057064607176,0.000115055986024339,"Brooklyn",136583
"36047016500",0.451363017387726,0.00072007084924304,"Brooklyn",241579
"36047016600",0.619385141096687,0.000214455619520049,"Brooklyn",130417
"36047016700",0.436177931921443,0.000559744944666931,"Brooklyn",207095
"36047016800",0.522223006349622,0.000251108475827381,"Brooklyn",111673
"36047016900",0.754187428035399,0.000650042047622741,"Brooklyn",155873
"36047017000",0.418215786861703,0.000410827545034163,"Brooklyn",98095
"36047017100",0.440185428714346,0.000486196497904537,"Brooklyn",158269
"36047017200",0.319639886954968,0.000372961017988178,"Brooklyn",127188
"36047017400",0.530176150045069,0.000278294700373216,"Brooklyn",101701
"36047017600",0.453929365654132,0.000288125433356308,"Brooklyn",102344
"36047017800",0.338771911651185,0.000338371401936557,"Brooklyn",73417
"36047017900",0.0600410173345314,0.00043510095980723,"Brooklyn",110625
"36047018000",0.298286586669735,0.000376116561908677,"Brooklyn",62637
"36047018100",0.361782680263011,0.000444567591568726,"Brooklyn",164904
"36047018200",0.581789407263932,0.00040257458401132,"Brooklyn",66083
"36047018300",0.330982765938635,0.000269434903981046,"Brooklyn",182401
"36047018400",0.62953394619133,0.000244190552617056,"Brooklyn",69844
"36047018501",0.217525612596507,0.000567269703246581,"Brooklyn",46723
"36047018600",0.350418099419393,0.000255841791708129,"Brooklyn",77500
"36047018700",0.0997806794495517,0.000170278004633067,"Brooklyn",116842
"36047018800",0.44333497577925,0.000327812466510273,"Brooklyn",68304
"36047019000",0.421275513020741,0.000553312489752068,"Brooklyn",63289
"36047019100",0.0827651526086731,0.000311549278612318,"Brooklyn",148051
"36047019200",0.354478326552222,0.000315433024976009,"Brooklyn",63807
"36047019300",0.0864993666843831,0.000683782094157304,"Brooklyn",72806
"36047019400",0.792819779278776,0.00037915073875531,"Brooklyn",49309
"36047019500",0.292820827147749,0.000398205369352168,"Brooklyn",110594
"36047019600",0.166095339535056,0.000583654258218402,"Brooklyn",82500
"36047019700",0.193757351222551,0.000428425770744637,"Brooklyn",114191
"36047019800",0.586904612317088,0.000243219616026134,"Brooklyn",81719
"36047019900",0.086632200003314,0.00039711306568738,"Brooklyn",123107
"36047020000",0.425568877681724,0.000279872472333465,"Brooklyn",91750
"36047020100",0.190894782314867,0.000468598272194063,"Brooklyn",142589
"36047020200",0.370157046607744,0.000212149645116608,"Brooklyn",87917
"36047020300",0.161296832353328,0.000223922251281545,"Brooklyn",191083
"36047020400",0.559626658740321,0.000214819720741645,"Brooklyn",95855
"36047020500",0.263848684971271,0.000391044711994113,"Brooklyn",149643
"36047020600",0.391738885445708,0.000296014293157555,"Brooklyn",95104
"36047020700",0.351045245335619,0.000508892140717355,"Brooklyn",175833
"36047020800",0.692612753718372,0.000373810587505235,"Brooklyn",62723
"36047021000",0.662771778404591,0.000472360651483888,"Brooklyn",64250
"36047021100",0.100310559620734,0.000296621128526882,"Brooklyn",87850
"36047021200",0.889706073202469,0.00048376915642723,"Brooklyn",62519
"36047021300",0.504181691625741,0.000536927934780247,"Brooklyn",80275
"36047021400",0.464832113842463,0.000304267254180398,"Brooklyn",78272
"36047021500",0.251778301360856,0.000665577033077504,"Brooklyn",109130
"36047021600",0.530341276692731,0.000460466678245086,"Brooklyn",37267
"36047021700",0.0588052178326895,0.000422600151199101,"Brooklyn",88828
"36047021800",0.692288012866604,0.000344925223925285,"Brooklyn",66169
"36047021900",0.333825616333973,0.000474423891739599,"Brooklyn",114750
"36047022000",0.620051947083542,0.000568483373985235,"Brooklyn",44716
"36047022100",0.261913252679923,0.000432188150034462,"Brooklyn",63636
"36047022200",0.697076919972382,0.000444324857420996,"Brooklyn",48594
"36047022400",0.529879438399341,0.000675407766060596,"Brooklyn",57457
"36047022600",0.265217811558137,0.000286790395543789,"Brooklyn",79022
"36047022700",0.0966344502427141,0.000492143484523938,"Brooklyn",122400
"36047022800",0.53032599299112,0.000419808708500198,"Brooklyn",40089
"36047022900",0.244470494490442,0.000382306282675809,"Brooklyn",121997
"36047023000",0.46225823250221,0.000477093967364637,"Brooklyn",53208
"36047023100",0.154931815197571,0.000389588307107729,"Brooklyn",150288
"36047023200",0.798858969025541,0.000764127097056157,"Brooklyn",62973
"36047023300",0.0274006192447484,0.00079240562526678,"Brooklyn",80000
"36047023400",0.90064406908949,0.000610961849838102,"Brooklyn",31411
"36047023500",0.429673083270513,0.000622127620633713,"Brooklyn",65417
"36047023600",0.995806026020572,0.000728930645635209,"Brooklyn",36524
"36047023800",0.956730052925689,0.000549186009240646,"Brooklyn",40335
"36047024000",0.707699435273111,0.000711575154072466,"Brooklyn",43371
"36047024100",0.243105169214699,0.000340070540970672,"Brooklyn",76528
"36047024200",0.693293162650637,0.000342497882447979,"Brooklyn",56250
"36047024300",0.176965735712689,0.000488502472307978,"Brooklyn",94107
"36047024400",0.515938027355166,0.000397962635204437,"Brooklyn",58342
"36047024500",0.292785335510716,0.000512897254154911,"Brooklyn",100547
"36047024600",0.332718428930842,0.00040257458401132,"Brooklyn",76652
"36047024700",0.135840243523229,0.00027793059915162,"Brooklyn",63200
"36047024800",0.411122825324474,0.000294800622418902,"Brooklyn",61466
"36047024900",0.204559375025088,0.000444567591568726,"Brooklyn",85871
"36047025000",0.72137643695368,0.000207780430457456,"Brooklyn",51875
"36047025100",0.27629568174038,0.000512897254154911,"Brooklyn",56111
"36047025200",0.379563572605592,0.000573580791087579,"Brooklyn",54750
"36047025300",0.203975032552084,0.00044238298423915,"Brooklyn",87981
"36047025400",0.481342358160509,0.000381699447306482,"Brooklyn",83637
"36047025500",0.520321596777093,0.000647371971997703,"Brooklyn",22291
"36047025600",1.01862476953376,0.000359489272789126,"Brooklyn",69181
"36047025700",0.174015907170495,0.000338492769010423,"Brooklyn",106579
"36047025800",0.373410833936685,0.000484982827165883,"Brooklyn",57431
"36047025901",0.155552113526641,0.000240306806253366,"Brooklyn",75341
"36047025902",0.622025879500995,0.000421629214608178,"Brooklyn",21674
"36047026000",0.396410743585768,0.000360217475232318,"Brooklyn",61118
"36047026100",0.0967508461533349,0.00064251728904309,"Brooklyn",81827
"36047026200",0.731659162153797,0.000321258644521545,"Brooklyn",107760
"36047026300",0.444597622082146,0.000252200779492169,"Brooklyn",77546
"36047026400",0.299070551011203,0.000516659633444736,"Brooklyn",73029
"36047026500",0.242024806397403,0.000452456451369973,"Brooklyn",77545
"36047026600",0.413389194155248,0.000426969365858253,"Brooklyn",51724
"36047026700",0.189440075360202,0.000515324595632217,"Brooklyn",121771
"36047026800",0.456472253231721,0.000563507323956756,"Brooklyn",80500
"36047026900",0.144916778068834,0.000341891047078652,"Brooklyn",89573
"36047027000",0.413950816857831,0.000293222850458652,"Brooklyn",43269
"36047027100",0.399412213352792,0.000441290680574362,"Brooklyn",96016
"36047027200",0.291785617235474,0.000481705916171519,"Brooklyn",64286
"36047027300",0.814443340123867,0.000453912856256357,"Brooklyn",95735
"36047027400",0.607272605152177,0.00038983104125546,"Brooklyn",51738
"36047027500",0.53248920572398,0.000534136492081345,"Brooklyn",85466
"36047027600",0.346465910056758,0.00042417792315935,"Brooklyn",60652
"36047027700",0.663654586882178,0.000485953763756806,"Brooklyn",67926
"36047027800",0.462722239909018,0.000375752460687081,"Brooklyn",66113
"36047027900",0.217037811672299,0.000427454834153714,"Brooklyn",65433
"36047028000",0.36054938084293,0.000220038504917855,"Brooklyn",84076
"36047028100",0.312436275765138,0.000611325951059698,"Brooklyn",43176
"36047028200",0.387692581241787,0.000365557626482393,"Brooklyn",51646
"36047028300",0.178704306843923,0.000462651285574662,"Brooklyn",43254
"36047028400",0.383458591435642,0.000397841268130572,"Brooklyn",58373
"36047028501",0.011268788801573,5.47365503132666e-05,"Brooklyn",55192
"36047028502",0.630783151886199,0.000408642937704587,"Brooklyn",34659
"36047028600",0.180002931106598,0.000541175782365534,"Brooklyn",45918
"36047028700",0.0922259490019452,0.000382427649749674,"Brooklyn",58247
"36047028800",0.445860010365039,0.000382306282675809,"Brooklyn",58000
"36047028900",0.371086460942142,0.000433159086625385,"Brooklyn",42456
"36047029000",0.462243658624346,0.000370897777732467,"Brooklyn",55545
"36047029100",0.385771736662536,0.000414589924323988,"Brooklyn",101719
"36047029200",0.161485988436696,0.000309364671282742,"Brooklyn",45708
"36047029300",0.413372380200661,0.000425634328045734,"Brooklyn",52361
"36047029400",0.145756704159704,0.000302082646850822,"Brooklyn",82784
"36047029500",0.430525813218333,0.000474423891739599,"Brooklyn",100750
"36047029600",0.2420639245666,0.000724318696828326,"Brooklyn",58407
"36047029700",0.853801632862122,0.000537534770149574,"Brooklyn",86225
"36047029800",0.29836643193107,0.000497362268700148,"Brooklyn",55214
"36047029900",0.347879753262586,0.000303539051737206,"Brooklyn",66989
"36047030000",0.372969048017782,0.000457189767250721,"Brooklyn",52279
"36047030100",0.493626395321327,0.000376602030204138,"Brooklyn",110938
"36047030200",0.748894219133412,0.000474181157591868,"Brooklyn",83068
"36047030300",0.753247463117501,0.000578799575263788,"Brooklyn",35679
"36047030400",0.357779927091666,0.000480370878359001,"Brooklyn",53693
"36047030500",0.0894348717309462,0.000831728557199149,"Brooklyn",127313
"36047030600",0.43111565783271,0.000232053845230523,"Brooklyn",55278
"36047030700",0.669166412171812,0.000743616061572915,"Brooklyn",42902
"36047030800",0.6012304772804,0.000224407719577007,"Brooklyn",64545
"36047030900",0.8173729594244,0.00029407241997571,"Brooklyn",67969
"36047031100",0.451528614318164,0.000330118440913714,"Brooklyn",82726
"36047031300",0.444261027386836,0.000545666364098552,"Brooklyn",98828
"36047031401",0.311892501855233,0.000624676329184885,"Brooklyn",81643
"36047031500",0.228740529821193,0.000616666102309773,"Brooklyn",88200
"36047031701",0.405593383752099,0.000521271582251619,"Brooklyn",104056
"36047031702",0.114993695776323,0.000445053059864188,"Brooklyn",107106
"36047031900",0.358619662540786,0.000385340459522442,"Brooklyn",89468
"36047032100",0.239932341510199,0.000612418254724486,"Brooklyn",73949
"36047032300",0.492556172761291,0.000375631093613216,"Brooklyn",72353
"36047032500",0.512126524292227,0.000692884624697204,"Brooklyn",86282
"36047032600",0.182833457189117,0.000903335130779697,"Brooklyn",37183
"36047032700",0.31008565577262,0.000320166340856757,"Brooklyn",68611
"36047032800",0.182672132546132,0.000351236311766283,"Brooklyn",45603
"36047032900",0.299077140830849,0.000711453786998601,"Brooklyn",92769
"36047033000",0.148792820534943,0.000538869807962093,"Brooklyn",20329
"36047033100",0.475648058736713,0.000485346928387479,"Brooklyn",48306
"36047033300",0.414799599394785,0.000566420133729524,"Brooklyn",74115
"36047033500",0.406158242776748,0.000365921727703989,"Brooklyn",80833
"36047033600",0.393723957136145,0.000630380581656556,"Brooklyn",83833
"36047033701",0.270551846635962,0.000321622745743141,"Brooklyn",61456
"36047033702",0.376274440906506,0.000211542809747281,"Brooklyn",74318
"36047033900",0.359259826254884,0.000533772390859749,"Brooklyn",44947
"36047034000",0.0722154133620298,0.000251351209975111,"Brooklyn",30194
"36047034100",0.522389508747392,0.000329997073839849,"Brooklyn",81116
"36047034200",0.118818221305835,0.000796896206999797,"Brooklyn",20706
"36047034300",0.510245239822209,0.000524791227393714,"Brooklyn",25083
"36047034500",0.380369540493128,0.000307544165174762,"Brooklyn",55774
"36047034700",0.560517805786457,0.000387767800999749,"Brooklyn",35992
"36047034800",0.155720819039886,0.000298563001708727,"Brooklyn",57750
"36047034901",0.578521485076199,0.000224771820798603,"Brooklyn",50150
"36047034902",0.714608281322749,0.000478671739324886,"Brooklyn",47444
"36047035000",1.08249744549958,0.00038279175097127,"Brooklyn",50599
"36047035101",0.57860371900984,0.000222951314690623,"Brooklyn",42429
"36047035102",0.206785289668608,0.000385825927817904,"Brooklyn",41250
"36047035200",0.33186085674683,0.000172341244888777,"Brooklyn",12110
"36047035301",0.607654126791542,0.000332545782391021,"Brooklyn",39688
"36047035302",0.296235166574411,0.000390680610772517,"Brooklyn",94663
"36047035400",0.928035065170881,0.000657566806202391,"Brooklyn",56930
"36047035500",0.550707023773704,0.000669218045293464,"Brooklyn",54005
"36047035601",1.02807428003469,0.000323807353072717,"Brooklyn",30450
"36047035602",0.699069757892688,0.000722983659015808,"Brooklyn",57764
"36047035701",0.896130460422532,0.000283028016253964,"Brooklyn",45296
"36047035900",0.675363274265988,0.000668489842850272,"Brooklyn",67264
"36047036001",0.86353949431516,0.000344318388555959,"Brooklyn",28952
"36047036002",0.865306949095919,0.000487531535717055,"Brooklyn",38047
"36047036100",0.607308028571171,0.000355120058129974,"Brooklyn",21398
"36047036200",0.253280364320962,0.0003861900290395,"Brooklyn",51768
"36047036300",0.817384383033927,0.000668732576998002,"Brooklyn",34916
"36047036400",0.321411640365567,0.000256691361225186,"Brooklyn",56682
"36047036501",1.04895259431187,0.000416167696284238,"Brooklyn",64531
"36047036502",0.606654929929412,0.000226956428128179,"Brooklyn",47279
"36047036600",0.170838988526979,0.000436557364693614,"Brooklyn",48075
"36047036700",0.451694960691681,0.000228898301310024,"Brooklyn",66410
"36047036900",0.341606502604119,0.000674315462395808,"Brooklyn",38036
"36047037000",0.434268800211488,0.000487046067421594,"Brooklyn",79688
"36047037100",0.591261174377379,0.000578678208189923,"Brooklyn",98281
"36047037300",0.377326476222965,0.000595912332678801,"Brooklyn",71518
"36047037401",0.372689166362128,0.000548093705575858,"Brooklyn",56667
"36047037402",0.222693108803573,0.00058656706799117,"Brooklyn",57667
"36047037500",0.277112409218609,0.000436193263472018,"Brooklyn",80268
"36047037700",0.420015395693674,0.000589237143616207,"Brooklyn",77302
"36047037900",0.973293279821369,0.000559016742223738,"Brooklyn",49427
"36047038100",0.262256824949883,0.000615209697423389,"Brooklyn",56909
"36047038200",0.239123531323121,0.00065708133790693,"Brooklyn",20908
"36047038300",0.628236267471969,0.000592999522906033,"Brooklyn",82286
"36047038500",0.464835447704385,0.000505736596796856,"Brooklyn",90275
"36047038600",0.358834029709327,0.000366164461851719,"Brooklyn",90219
"36047038700",0.294521027094589,0.00054857917387132,"Brooklyn",76150
"36047038800",0.321289273543785,0.000480492245432866,"Brooklyn",76221
"36047038900",0.130946455692423,0.000360338842306183,"Brooklyn",83036
"36047039000",0.768283215233954,0.000298077533413266,"Brooklyn",78088
"36047039100",0.151120585190379,0.000571760284979599,"Brooklyn",96870
"36047039200",0.353167516547857,0.000405244659636358,"Brooklyn",54276
"36047039300",0.0481453702299696,0.000490080244268228,"Brooklyn",98672
"36047039400",0.635099518968462,0.000232539313525984,"Brooklyn",50139
"36047039500",0.105757402356756,0.00043303771955152,"Brooklyn",52188
"36047039600",0.709427457366007,0.000236665794037406,"Brooklyn",82868
"36047039700",0.155283775074612,0.000354634589834512,"Brooklyn",79087
"36047039800",0.677875210540309,0.000334609022646732,"Brooklyn",81078
"36047039900",0.247806566235362,0.000503916090688876,"Brooklyn",61543
"36047040000",0.480089444424324,0.00032138001159541,"Brooklyn",56541
"36047040100",0.0951037820723195,0.000397234432761245,"Brooklyn",60750
"36047040200",0.756828922606528,0.0003193167713397,"Brooklyn",67986
"36047040300",0.249315096593955,0.000527582670092616,"Brooklyn",86309
"36047040400",0.529437815912707,0.000311185177390722,"Brooklyn",98482
"36047040500",0.160187733690163,0.000175011320513815,"Brooklyn",66362
"36047040600",0.535468646459206,0.000456947033102991,"Brooklyn",75885
"36047040800",0.551444702825993,0.000459738475801893,"Brooklyn",90000
"36047040900",0.30837173322644,0.000455369261142741,"Brooklyn",63626
"36047041000",0.604757950543791,0.000233874351338503,"Brooklyn",57000
"36047041100",0.155030329898135,0.000313733885941894,"Brooklyn",58377
"36047041200",0.566987277272264,0.000393350686397555,"Brooklyn",115714
"36047041300",0.104018802479347,0.000426362530488926,"Brooklyn",86190
"36047041401",0.436812507493438,0.000143577248382693,"Brooklyn",52750
"36047041402",0.441267644437778,0.000211178708525685,"Brooklyn",45625
"36047041500",0.203988618841768,0.000577828638672866,"Brooklyn",93211
"36047041600",0.451646385960981,0.000227199162275909,"Brooklyn",62050
"36047041700",0.303959451342372,0.000407672001113664,"Brooklyn",31250
"36047041800",0.559413645520145,0.000300990343186034,"Brooklyn",53830
"36047041900",0.111171987629451,0.000432309517108328,"Brooklyn",62656
"36047042000",0.675419532235657,0.000211785543895012,"Brooklyn",82606
"36047042100",0.188056516538215,0.00051811603833112,"Brooklyn",97250
"36047042200",0.259474742494628,0.000362887550857355,"Brooklyn",67277
"36047042300",0.185256469654462,0.00048923067475117,"Brooklyn",95506
"36047042400",0.492666943163588,0.000471875183188427,"Brooklyn",65278
"36047042500",0.422217467730998,0.000412041215772816,"Brooklyn",89044
"36047042600",0.295725889236893,0.000583290156996806,"Brooklyn",77500
"36047042700",0.202391535436528,0.000527946771314212,"Brooklyn",91750
"36047042800",0.456793564360237,0.000452941919665435,"Brooklyn",78807
"36047042900",0.337666509293745,0.000577707271599,"Brooklyn",67908
"36047043000",0.394540203209997,0.000449907742818801,"Brooklyn",52652
"36047043100",0.14755584078246,0.000470661512449774,"Brooklyn",86530
"36047043200",0.412362044488676,0.0004926289528194,"Brooklyn",81548
"36047043300",0.295940732564655,0.000394928458357804,"Brooklyn",40000
"36047043400",0.427806995780194,0.000439591541540248,"Brooklyn",60724
"36047043500",0.248005370928179,0.000592756788758302,"Brooklyn",82967
"36047043600",0.324007289648246,0.000551249249496357,"Brooklyn",74197
"36047043700",0.358879568794317,0.000610112280321045,"Brooklyn",59643
"36047043800",0.557971388216668,0.000288004066282443,"Brooklyn",70344
"36047043900",0.222039966354149,0.000408157469409126,"Brooklyn",71471
"36047044000",0.426080216442286,0.000346745730033265,"Brooklyn",85000
"36047044100",0.302042438426553,0.000643366858560147,"Brooklyn",63378
"36047044200",0.978377307338795,0.000308272367617954,"Brooklyn",69722
"36047044300",0.292647476607597,0.000522849354211868,"Brooklyn",94327
"36047044400",0.485542459784291,0.000398690837647629,"Brooklyn",65500
"36047044500",0.268673024952435,0.000506464799240048,"Brooklyn",84318
"36047044600",0.342313312565205,0.000219674403696259,"Brooklyn",59464
"36047044700",0.109478653835143,0.00029613566023142,"Brooklyn",86595
"36047044800",0.553509674052364,0.000221373542730373,"Brooklyn",76364
"36047044901",0.304164319448703,0.000359610639862991,"Brooklyn",55156
"36047045000",0.72829961477319,9.60013554274809e-05,"Brooklyn",84583
"36047045200",0.778840528287692,0.000315068923754413,"Brooklyn",71890
"36047045300",0.100056244032858,0.000248802501423939,"Brooklyn",61420
"36047045400",0.261320902103226,0.000225257289094064,"Brooklyn",88456
"36047045600",0.274103033220138,0.000244676020912518,"Brooklyn",83289
"36047045800",0.998070793977714,0.000123187579973316,"Brooklyn",87708
"36047046000",0.216718562538806,0.000381092611937156,"Brooklyn",78155
"36047046201",0.615951303628794,0.000277323763782293,"Brooklyn",40058
"36047046202",0.635865012996084,0.000233388883043042,"Brooklyn",88092
"36047046400",0.705421781167659,0.000320894543299949,"Brooklyn",63654
"36047046800",1.08186830295121,0.000263123816140049,"Brooklyn",39262
"36047047000",1.00143741307176,0.000298077533413266,"Brooklyn",69545
"36047047200",0.982470054716942,0.000358154234976607,"Brooklyn",76833
"36047047400",1.03526204288592,0.000313855253015759,"Brooklyn",61544
"36047047600",0.906048923438317,0.000405487393784088,"Brooklyn",54149
"36047047700",0.538802451732874,0.000444446224494861,"Brooklyn",176190
"36047047800",0.583310235404874,0.000480006777137405,"Brooklyn",57228
"36047048000",0.207699442447384,0.000403666887676108,"Brooklyn",35088
"36047048100",0.254953071850217,0.000357061931311819,"Brooklyn",103529
"36047048200",0.157355653009812,0.000706477736970122,"Brooklyn",53301
"36047048400",0.234900238053829,0.0006659411342991,"Brooklyn",80324
"36047048500",0.165981066734997,0.000281086143072119,"Brooklyn",106893
"36047048600",0.182465616020331,0.000381092611937156,"Brooklyn",58722
"36047048800",0.107068921187194,0.000482312751540846,"Brooklyn",72254
"36047048900",0.531412539645443,0.00042053691094339,"Brooklyn",28503
"36047049000",0.148273805418525,0.000598096940008377,"Brooklyn",69575
"36047049100",0.0566082035766421,0.000838039645040146,"Brooklyn",41156
"36047049200",0.148485135938986,0.000345653426368477,"Brooklyn",99444
"36047049301",0.696431900961772,0.000286304927248328,"Brooklyn",24153
"36047049302",0.267994151093695,0.000569332943502292,"Brooklyn",51860
"36047049400",0.331606745491437,0.000555497097081644,"Brooklyn",96791
"36047049500",0.135728397332811,0.000313491151794163,"Brooklyn",101875
"36047049600",0.240834192472088,0.000458403437989375,"Brooklyn",71952
"36047049700",0.328532546869658,0.000381942181454213,"Brooklyn",129489
"36047049800",0.246660045720754,0.000447480401341495,"Brooklyn",73066
"36047049900",0.537539039224491,0.00024564695750344,"Brooklyn",101250
"36047050001",0.272754926319974,0.000244918755060248,"Brooklyn",113780
"36047050002",0.174783637235532,0.000200862507247131,"Brooklyn",117708
"36047050100",0.269232934564113,0.000341769680004787,"Brooklyn",103846
"36047050202",0.381514172098225,0.000276838295486832,"Brooklyn",93995
"36047050300",0.444421017381373,0.000309121937135011,"Brooklyn",151250
"36047050401",0.192901507352257,0.000335094490942193,"Brooklyn",139947
"36047050402",0.426999367595785,0.000223558150059949,"Brooklyn",136825
"36047050500",0.0685774215515968,0.000515081861484487,"Brooklyn",70361
"36047050600",0.08181915566737,0.000694583763731319,"Brooklyn",71316
"36047050700",0.67485342344519,0.000473210221000946,"Brooklyn",54342
"36047050801",0.427607165424552,0.000455854729438203,"Brooklyn",68125
"36047050803",0.318138481542015,0.000337279098271769,"Brooklyn",77625
"36047050804",0.157425827444522,0.000757209173845832,"Brooklyn",98729
"36047050900",1.02925047359949,0.000640575415861244,"Brooklyn",35333
"36047051001",0.75369672016918,0.000584018359439998,"Brooklyn",57464
"36047051002",0.398596564327158,0.000490322978415958,"Brooklyn",60193
"36047051100",0.111431125853343,0.000484011890574961,"Brooklyn",72803
"36047051200",0.338903769341663,0.000772015956857404,"Brooklyn",95236
"36047051300",0.241512699097726,0.000623705392593963,"Brooklyn",126358
"36047051400",0.24353731802629,0.00087177969157471,"Brooklyn",93630
"36047051500",0.289772277482653,0.000325142390885236,"Brooklyn",183056
"36047051601",0.461268857834048,0.000597854205860646,"Brooklyn",63672
"36047051602",0.584814020254397,0.000456461564807529,"Brooklyn",66875
"36047051700",0.376458721942671,0.000305480924919051,"Brooklyn",191964
"36047051800",0.184503232263015,0.000367742233811969,"Brooklyn",92098
"36047051900",0.366326778213065,0.000605985799809624,"Brooklyn",205184
"36047052000",0.0871616169935711,0.000414954025545584,"Brooklyn",118343
"36047052300",0.200914220869248,0.000623098557224636,"Brooklyn",91111
"36047052500",0.29826558625847,0.000412648051142143,"Brooklyn",30078
"36047052600",0.0634738333530768,0.000489716143046632,"Brooklyn",83152
"36047052700",0.314822541227596,0.000780268917880246,"Brooklyn",61563
"36047052800",0.361859606024383,0.000214576986593914,"Brooklyn",120156
"36047052900",0.611082402616846,0.000367256765516507,"Brooklyn",38690
"36047053000",0.329699302428265,0.000422842885346831,"Brooklyn",68234
"36047053101",0.894672971711829,0.000259361436850223,"Brooklyn",19392
"36047053102",1.00809621279166,0.000703443560123489,"Brooklyn",66487
"36047053200",0.298729820106226,0.000248195666054612,"Brooklyn",70816
"36047053300",0.984422639856902,0.000793497928931568,"Brooklyn",27359
"36047053400",0.430106113035696,0.000573944892309175,"Brooklyn",58800
"36047053500",0.958441611588638,0.000510227178529873,"Brooklyn",27083
"36047053700",0.999448031199262,0.000520543379808427,"Brooklyn",42143
"36047053800",0.149975510956522,0.000704657230862142,"Brooklyn",67521
"36047053900",0.445642997612166,0.000341041477561595,"Brooklyn",32321
"36047054200",0.443110375404888,0.00042963944148329,"Brooklyn",60750
"36047054400",0.785414313837985,0.000479885410063539,"Brooklyn",70927
"36047054500",0.146979645385636,0.000939502518791567,"Brooklyn",34091
"36047054600",0.337542843611614,0.000599917446116357,"Brooklyn",60725
"36047054700",0.46010929726229,0.000885858272143089,"Brooklyn",77279
"36047054800",0.767728049601051,0.000260817841736607,"Brooklyn",83750
"36047054900",0.441157414228373,0.000553919325121394,"Brooklyn",163269
"36047055000",0.313273663110343,0.000430489011000347,"Brooklyn",58409
"36047055100",0.135422862747895,0.000682082955123189,"Brooklyn",120841
"36047055200",0.632829635121783,0.000396142129096457,"Brooklyn",91731
"36047055300",0.358469510712199,0.000361916614266433,"Brooklyn",131016
"36047055400",0.441178295340865,0.00047284611977935,"Brooklyn",70833
"36047055500",0.271008999758384,0.00104484913890668,"Brooklyn",187115
"36047055600",0.610705487862783,0.000398448103499899,"Brooklyn",66048
"36047055700",0.320920300863301,0.000203775317019899,"Brooklyn",117353
"36047055800",0.435220503850179,0.000281086143072119,"Brooklyn",68994
"36047056000",0.457667466427245,0.000422964252420697,"Brooklyn",68859
"36047056100",0.453916789967915,0.000400389976681744,"Brooklyn",146250
"36047056200",0.777209503181424,0.000219674403696259,"Brooklyn",122292
"36047056301",0.278608495207468,0.000521028848103888,"Brooklyn",139760
"36047056302",0.158897893723368,0.000214455619520049,"Brooklyn",76908
"36047056400",0.325423780950636,0.000304509988328128,"Brooklyn",84524
"36047056500",0.483603963136942,0.000386311396113365,"Brooklyn",113634
"36047056600",0.27031617064129,0.000284484421140348,"Brooklyn",79236
"36047056800",0.459067435824224,0.000156806259434014,"Brooklyn",88661
"36047056900",0.486631852089573,0.000203532582872169,"Brooklyn",155804
"36047057000",0.206813450855967,0.000437042832989076,"Brooklyn",77121
"36047057100",0.641433431501621,0.000414954025545584,"Brooklyn",135188
"36047057200",0.251932538824538,0.000666547969668426,"Brooklyn",40330
